//X,Y,Z,intensity,ping_no
-265.89059448,117.60980988,-7.42391634,-510.000000,156.000000
-265.86645508,117.67730713,-7.42949104,-510.000000,156.000000
-265.84222412,117.74511719,-7.43427801,-510.000000,156.000000
-265.81784058,117.81323242,-7.43827295,-510.000000,156.000000
-265.79006958,117.89129639,-7.45687342,-510.000000,156.000000
-265.76235962,117.96921539,-7.47489309,-510.000000,156.000000
-265.73416138,118.04841614,-7.49149704,-510.000000,156.000000
-265.70309448,118.13607025,-7.52349472,-510.000000,156.000000
-265.67712402,118.20845032,-7.52163839,-510.000000,156.000000
-265.65106201,118.28108215,-7.51889658,-510.000000,156.000000
-265.62490845,118.35395813,-7.51526308,-510.000000,156.000000
-265.59552002,118.43624878,-7.52635908,-510.000000,156.000000
-265.56542969,118.52048492,-7.53539467,-510.000000,156.000000
-265.53540039,118.60449219,-7.54379463,-510.000000,156.000000
-265.50494385,118.68969727,-7.55056238,-510.000000,156.000000
-265.47457886,118.77463531,-7.55669737,-510.000000,156.000000
-265.44656372,118.85234070,-7.54494667,-510.000000,156.000000
-265.41510010,118.94021606,-7.54723024,-510.000000,156.000000
-265.38345337,119.02851868,-7.54829025,-510.000000,156.000000
-265.35165405,119.11723328,-7.54811764,-510.000000,156.000000
-265.31887817,119.20851135,-7.54497194,-510.000000,156.000000
-265.28625488,119.29945374,-7.54109526,-510.000000,156.000000
-265.25317383,119.39148712,-7.53531313,-510.000000,156.000000
-265.22024536,119.48314667,-7.52880907,-510.000000,156.000000
-265.17883301,119.59925079,-7.54763889,-510.000000,156.000000
-265.13711548,119.71621704,-7.56458330,-510.000000,156.000000
-265.09506226,119.83402252,-7.57962513,-510.000000,156.000000
-265.04876709,119.96403503,-7.60664654,-510.000000,156.000000
-265.00494385,120.08651733,-7.61494064,-510.000000,156.000000
-264.95709229,120.22069550,-7.63549805,-510.000000,156.000000
-264.90856934,120.35662842,-7.65299702,-510.000000,156.000000
-264.85992432,120.49281311,-7.66885328,-510.000000,156.000000
-264.81817627,120.60874939,-7.65284109,-510.000000,156.000000
-264.77627563,120.72506714,-7.63487005,-510.000000,156.000000
-264.73422241,120.84172058,-7.61492682,-510.000000,156.000000
-264.68768311,120.97118378,-7.60578775,-510.000000,156.000000
-264.63082886,121.13011169,-7.61549282,-510.000000,156.000000
-264.56912231,121.30287933,-7.63455486,-510.000000,156.000000
-264.50689697,121.47692871,-7.65015554,-510.000000,156.000000
-264.44421387,121.65222931,-7.66226625,-510.000000,156.000000
-264.36563110,121.87268829,-7.70125914,-510.000000,156.000000
-264.28192139,122.10769653,-7.74811316,-510.000000,156.000000
-264.20178223,122.33216095,-7.77713776,-510.000000,156.000000
-264.11648560,122.57126617,-7.81363344,-510.000000,156.000000
-264.03295898,122.80468750,-7.82519484,-510.000000,156.000000
-263.94390869,123.05364227,-7.84231615,-510.000000,156.000000
-263.85903931,123.29041290,-7.84265327,-510.000000,156.000000
-263.76861572,123.54278564,-7.84806156,-510.000000,156.000000
-263.60995483,123.98941803,-7.97248077,-510.000000,156.000000
-263.44931030,124.44119263,-8.08447647,-510.000000,156.000000
-263.28674316,124.89785004,-8.18391705,-510.000000,156.000000
-263.11721802,125.37385559,-8.28043175,-510.000000,156.000000
-269.63928223,107.44071960,-7.73822117,-510.000000,157.000000
-269.58007813,107.60597992,-7.74626017,-510.000000,157.000000
-269.52111816,107.77037048,-7.75107145,-510.000000,157.000000
-269.46249390,107.93383789,-7.75267315,-510.000000,157.000000
-269.40417480,108.09632874,-7.75109386,-510.000000,157.000000
-269.35211182,108.24149323,-7.75473595,-510.000000,157.000000
-269.30032349,108.38586426,-7.75575066,-510.000000,157.000000
-269.24877930,108.52941132,-7.75415468,-510.000000,157.000000
-269.19754028,108.67210388,-7.74996948,-510.000000,157.000000
-269.14761353,108.81089020,-7.74011898,-510.000000,157.000000
-269.09774780,108.94950104,-7.72862053,-510.000000,157.000000
-269.04846191,109.08641052,-7.71396303,-510.000000,157.000000
-269.00354004,109.21147919,-7.71126413,-510.000000,157.000000
-268.95565796,109.34427643,-7.68989897,-510.000000,157.000000
-268.91232300,109.46472168,-7.68016958,-510.000000,157.000000
-268.86926270,109.58436584,-7.66849089,-510.000000,157.000000
-268.82644653,109.70320892,-7.65487623,-510.000000,157.000000
-268.79287720,109.79714203,-7.66585588,-510.000000,157.000000
-268.76315308,109.88072968,-7.69046259,-510.000000,157.000000
-268.72973633,109.97416687,-7.69885921,-510.000000,157.000000
-268.70007324,110.05750275,-7.72110128,-510.000000,157.000000
-268.64401245,110.21112061,-7.63768196,-510.000000,157.000000
-268.59246826,110.35250854,-7.56648636,-510.000000,157.000000
-268.54153442,110.49212646,-7.49297619,-510.000000,157.000000
-268.49121094,110.62995148,-7.41718149,-510.000000,157.000000
-268.45703125,110.72452545,-7.39794588,-510.000000,157.000000
-268.42288208,110.81909943,-7.37788630,-510.000000,157.000000
-268.38922119,110.91222382,-7.35597849,-510.000000,157.000000
-268.35556030,111.00531006,-7.33324814,-510.000000,157.000000
-268.33316040,111.06836700,-7.35467911,-510.000000,157.000000
-268.31420898,111.12232208,-7.39096689,-510.000000,157.000000
-268.29174805,111.18560028,-7.41106272,-510.000000,157.000000
-268.27261353,111.24003601,-7.44619465,-510.000000,157.000000
-268.24722290,111.31081390,-7.44821739,-510.000000,157.000000
-268.22167969,111.38204956,-7.44983387,-510.000000,157.000000
-268.19647217,111.45230103,-7.45016003,-510.000000,157.000000
-268.17111206,111.52299500,-7.45007133,-510.000000,157.000000
-268.14633179,111.59196472,-7.44830656,-510.000000,157.000000
-268.12475586,111.65258789,-7.46197462,-510.000000,157.000000
-268.10314941,111.71318817,-7.47499275,-510.000000,157.000000
-268.08154297,111.77375031,-7.48736191,-510.000000,157.000000
-268.06048584,111.83282471,-7.49832058,-510.000000,157.000000
-268.03915405,111.89257813,-7.50903893,-510.000000,157.000000
-268.01812744,111.95154572,-7.51876307,-510.000000,157.000000
-267.99960327,112.00394440,-7.54490709,-510.000000,157.000000
-267.97604370,112.06930542,-7.53637981,-510.000000,157.000000
-267.95236206,112.13504791,-7.52747440,-510.000000,157.000000
-267.92904663,112.19970703,-7.51749992,-510.000000,157.000000
-267.90820313,112.25804138,-7.52406979,-510.000000,157.000000
-267.89041138,112.30827332,-7.54639196,-510.000000,157.000000
-267.87231445,112.35941315,-7.56857824,-510.000000,157.000000
-267.85440063,112.40999603,-7.58999205,-510.000000,157.000000
-267.83618164,112.46147919,-7.61125517,-510.000000,157.000000
-267.80874634,112.53643799,-7.56288528,-510.000000,157.000000
-267.78161621,112.61045837,-7.51362991,-510.000000,157.000000
-267.75482178,112.68353271,-7.46350193,-510.000000,157.000000
-267.73056030,112.75006104,-7.42989063,-510.000000,157.000000
-267.71136475,112.80354309,-7.42987251,-510.000000,157.000000
-267.69409180,112.85227203,-7.44706392,-510.000000,157.000000
-267.67492676,112.90561676,-7.44606400,-510.000000,157.000000
-267.65759277,112.95446777,-7.46235514,-510.000000,157.000000
-267.63848877,113.00763702,-7.46037769,-510.000000,157.000000
-267.61917114,113.06137848,-7.45811749,-510.000000,157.000000
-267.60015869,113.11424255,-7.45512581,-510.000000,157.000000
-267.58096313,113.16766357,-7.45184278,-510.000000,157.000000
-267.56231689,113.21947479,-7.44764662,-510.000000,157.000000
-267.54519653,113.26760101,-7.46097374,-510.000000,157.000000
-267.52828979,113.31510162,-7.47369385,-510.000000,157.000000
-267.51110840,113.36341858,-7.48619080,-510.000000,157.000000
-267.49255371,113.41493988,-7.48017454,-510.000000,157.000000
-267.47534180,113.46330261,-7.49180365,-510.000000,157.000000
-267.45684814,113.51457977,-7.48486757,-510.000000,157.000000
-267.43960571,113.56296539,-7.49563074,-510.000000,157.000000
-267.42007446,113.61655426,-7.46959019,-510.000000,157.000000
-267.40179443,113.66724396,-7.46125507,-510.000000,157.000000
-267.38385010,113.71701050,-7.45232201,-510.000000,157.000000
-267.36569214,113.76728821,-7.44307423,-510.000000,157.000000
-267.34906006,113.81391144,-7.45139217,-510.000000,157.000000
-267.33215332,113.86130524,-7.45943642,-510.000000,157.000000
-267.31546021,113.90803528,-7.46696186,-510.000000,157.000000
-267.29849243,113.95554352,-7.47419977,-510.000000,157.000000
-267.28176880,114.00238800,-7.48093128,-510.000000,157.000000
-267.26473999,114.04999542,-7.48736191,-510.000000,157.000000
-267.24798584,114.09692383,-7.49329758,-510.000000,157.000000
-267.23092651,114.14462280,-7.49891853,-510.000000,157.000000
-267.21331787,114.19326782,-7.48575830,-510.000000,157.000000
-267.19653320,114.24018097,-7.49048567,-510.000000,157.000000
-267.17904663,114.28848267,-7.47649336,-510.000000,157.000000
-267.16229248,114.33531952,-7.48041821,-510.000000,157.000000
-267.14575195,114.38146210,-7.48389673,-510.000000,157.000000
-267.12896729,114.42834473,-7.48703718,-510.000000,157.000000
-267.11242676,114.47453308,-7.48974466,-510.000000,157.000000
-267.09561157,114.52145386,-7.49210072,-510.000000,157.000000
-267.07879639,114.56838989,-7.49406195,-510.000000,157.000000
-267.06198120,114.61534119,-7.49562740,-510.000000,157.000000
-267.04513550,114.66230011,-7.49679661,-510.000000,157.000000
-267.02828979,114.70925903,-7.49757004,-510.000000,157.000000
-267.01144409,114.75622559,-7.49794865,-510.000000,157.000000
-266.99459839,114.80319214,-7.49793053,-510.000000,157.000000
-266.97772217,114.85015869,-7.49751616,-510.000000,157.000000
-266.96087646,114.89711761,-7.49670601,-510.000000,157.000000
-266.94400024,114.94406128,-7.49550104,-510.000000,157.000000
-266.92739868,114.99028015,-7.49392653,-510.000000,157.000000
-266.91055298,115.03720093,-7.49193621,-510.000000,157.000000
-266.89395142,115.08338165,-7.48958969,-510.000000,157.000000
-266.87710571,115.13026428,-7.48681402,-510.000000,157.000000
-266.86022949,115.17713165,-7.48364258,-510.000000,157.000000
-266.84338379,115.22396088,-7.48007679,-510.000000,157.000000
-266.82656860,115.27076721,-7.47611570,-510.000000,157.000000
-266.80947876,115.31826019,-7.47169065,-510.000000,157.000000
-266.79220581,115.36677551,-7.48523140,-510.000000,157.000000
-266.77508545,115.41432953,-7.47998381,-510.000000,157.000000
-266.75769043,115.46318054,-7.49268389,-510.000000,157.000000
-266.74053955,115.51078796,-7.48661137,-510.000000,157.000000
-266.72366333,115.55761719,-7.48023319,-510.000000,157.000000
-266.70654297,115.60512543,-7.47335243,-510.000000,157.000000
-266.68969727,115.65185547,-7.46617889,-510.000000,157.000000
-266.67260742,115.69924927,-7.45849180,-510.000000,157.000000
-266.65496826,115.74874115,-7.46866751,-510.000000,157.000000
-266.63784790,115.79614258,-7.46015120,-510.000000,157.000000
-266.62008667,115.84591675,-7.46945906,-510.000000,157.000000
-266.60272217,115.89404297,-7.45996666,-510.000000,157.000000
-266.58459473,115.94480133,-7.46824312,-510.000000,157.000000
-266.56723022,115.99290466,-7.45789146,-510.000000,157.000000
-266.54898071,116.04391479,-7.46526146,-510.000000,157.000000
-266.53161621,116.09199524,-7.45404816,-510.000000,157.000000
-266.51452637,116.13926697,-7.44259357,-510.000000,157.000000
-266.49719238,116.18715668,-7.43055248,-510.000000,157.000000
-266.48016357,116.23424530,-7.41828346,-510.000000,157.000000
-266.46264648,116.28266144,-7.40522099,-510.000000,157.000000
-266.44400024,116.33478546,-7.40969944,-510.000000,157.000000
-266.42501831,116.38779449,-7.41347742,-510.000000,157.000000
-266.40621948,116.44024658,-7.41696072,-510.000000,157.000000
-266.38711548,116.49357605,-7.41972494,-510.000000,157.000000
-266.36657715,116.55142212,-7.43980408,-510.000000,157.000000
-266.34732056,116.60520172,-7.44149971,-510.000000,157.000000
-266.32650757,116.66374969,-7.46042871,-510.000000,157.000000
-266.30859375,116.71318054,-7.44332838,-510.000000,157.000000
-266.29071045,116.76247406,-7.42578554,-510.000000,157.000000
-266.27285767,116.81161499,-7.40780115,-510.000000,157.000000
-266.25314331,116.86652374,-7.40668821,-510.000000,157.000000
-266.23114014,116.92829132,-7.42200947,-510.000000,157.000000
-266.20724487,116.99592590,-7.45415115,-510.000000,157.000000
-266.18490601,117.05861664,-7.46807671,-510.000000,157.000000
-266.16055298,117.12742615,-7.49871349,-510.000000,157.000000
-266.13980103,117.18515015,-7.49387169,-510.000000,157.000000
-266.11926270,117.24224854,-7.48875809,-510.000000,157.000000
-266.09838867,117.30016327,-7.48273754,-510.000000,157.000000
-266.07778931,117.35743713,-7.47645426,-510.000000,157.000000
-266.05895996,117.40909576,-7.45212364,-510.000000,157.000000
-266.04046631,117.45983887,-7.42765760,-510.000000,157.000000
-266.02178955,117.51108551,-7.40237093,-510.000000,157.000000
-266.00094604,117.56895447,-7.39354515,-510.000000,157.000000
-265.97180176,117.65135193,-7.43290138,-510.000000,157.000000
-265.93975830,117.74244690,-7.48762083,-510.000000,157.000000
-265.90994263,117.82671356,-7.52474546,-510.000000,157.000000
-265.87707520,117.91993713,-7.57705641,-510.000000,157.000000
-265.85433960,117.98279572,-7.56243610,-510.000000,157.000000
-265.82907104,118.05331421,-7.56367445,-510.000000,157.000000
-265.80627441,118.11633301,-7.54759598,-510.000000,157.000000
-265.78079224,118.18726349,-7.54722691,-510.000000,157.000000
-265.76065063,118.24233246,-7.51335001,-510.000000,157.000000
-265.74060059,118.29711151,-7.47893095,-510.000000,157.000000
-265.72067261,118.35157776,-7.44397259,-510.000000,157.000000
-265.69769287,118.41493988,-7.42409134,-510.000000,157.000000
-265.67422485,118.47966766,-7.40253592,-510.000000,157.000000
-265.65103149,118.54364014,-7.38071966,-510.000000,157.000000
-265.62759399,118.60824585,-7.35767317,-510.000000,157.000000
-265.60440063,118.67207336,-7.33438063,-510.000000,157.000000
-265.56698608,118.77746582,-7.36935282,-510.000000,157.000000
-265.52578735,118.89387512,-7.41774940,-510.000000,157.000000
-265.48406982,119.01154327,-7.46431303,-510.000000,157.000000
-265.44192505,119.13044739,-7.50902176,-510.000000,157.000000
-265.39849854,119.25274658,-7.55011463,-510.000000,157.000000
-265.35488892,119.37553406,-7.58981085,-510.000000,157.000000
-265.31054688,119.50023651,-7.62691355,-510.000000,157.000000
-265.26605225,119.62536621,-7.66260958,-510.000000,157.000000
-265.22787476,119.73188019,-7.66584206,-510.000000,157.000000
-265.18563843,119.85009766,-7.68154430,-510.000000,157.000000
-265.14694214,119.95787811,-7.68132210,-510.000000,157.000000
-265.10412598,120.07759094,-7.69329834,-510.000000,157.000000
-265.06787109,120.17797852,-7.67300940,-510.000000,157.000000
-265.03179932,120.27782440,-7.65187502,-510.000000,157.000000
-264.99539185,120.37859344,-7.62847519,-510.000000,157.000000
-264.95916748,120.47879028,-7.60424089,-510.000000,157.000000
-264.91760254,120.59413910,-7.58865261,-510.000000,157.000000
-264.87161255,120.72209167,-7.58417225,-510.000000,157.000000
-264.82540894,120.85066986,-7.57743502,-510.000000,157.000000
-264.77896118,120.97983551,-7.56842470,-510.000000,157.000000
-264.70895386,121.17639923,-7.61607695,-510.000000,157.000000
-264.63824463,121.37486267,-7.65966225,-510.000000,157.000000
-264.56680298,121.57516479,-7.69913864,-510.000000,157.000000
-264.49468994,121.77722931,-7.73446655,-510.000000,157.000000
-264.44784546,121.90634155,-7.68828154,-510.000000,157.000000
-264.39660645,122.04803467,-7.65238523,-510.000000,157.000000
-264.34963989,122.17724609,-7.60117149,-510.000000,157.000000
-264.29821777,122.31924438,-7.55990982,-510.000000,157.000000
-264.21090698,122.56340790,-7.58648443,-510.000000,157.000000
-264.11795044,122.82344055,-7.61824751,-510.000000,157.000000
-264.02416992,123.08561707,-7.64371824,-510.000000,157.000000
-263.92956543,123.34983826,-7.66284275,-510.000000,157.000000
-263.78155518,123.76565552,-7.76937151,-510.000000,157.000000
-263.63177490,124.18608856,-7.86438942,-510.000000,157.000000
-263.48028564,124.61090088,-7.94777775,-510.000000,157.000000
-263.32717896,125.03986359,-8.01941776,-510.000000,157.000000
-270.56216431,105.14052582,-8.15583038,-510.000000,158.000000
-270.43801880,105.48462677,-8.10395145,-510.000000,158.000000
-270.32009888,105.81156921,-8.05424213,-510.000000,158.000000
-270.19802856,106.14939117,-7.98556852,-510.000000,158.000000
-270.08218384,106.47003174,-7.91962194,-510.000000,158.000000
-269.99459839,106.71313477,-7.89388609,-510.000000,158.000000
-269.90740967,106.95506287,-7.86379480,-510.000000,158.000000
-269.82113647,107.19419861,-7.82732868,-510.000000,158.000000
-269.74017334,107.41876221,-7.79836464,-510.000000,158.000000
-269.67590332,107.59763336,-7.79485798,-510.000000,158.000000
-269.61203003,107.77536011,-7.78778839,-510.000000,158.000000
-269.54852295,107.95188904,-7.77718306,-510.000000,158.000000
-269.49011230,108.11450195,-7.77554750,-510.000000,158.000000
-269.42871094,108.28485107,-7.75389242,-510.000000,158.000000
-269.36773682,108.45387268,-7.72901154,-510.000000,158.000000
-269.30722046,108.62152863,-7.70093298,-510.000000,158.000000
-269.24719238,108.78776550,-7.66968632,-510.000000,158.000000
-269.20648193,108.90160370,-7.68510151,-510.000000,158.000000
